sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
63;DHT22;64;-6.778;39.252;2019-08-07T15:57:14.823399+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T15:59:49.505900+00:00;P2;6.20
64;SDS011;64;-6.778;39.252;2019-08-07T15:59:49.505900+00:00;P1;25.07
63;DHT22;64;-6.778;39.252;2019-08-07T15:59:50.941347+00:00;humidity;81.60
63;DHT22;64;-6.778;39.252;2019-08-07T15:59:50.941347+00:00;temperature;28.10
64;SDS011;64;-6.778;39.252;2019-08-07T16:02:25.679085+00:00;P2;6.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:02:25.679085+00:00;P1;29.00
63;DHT22;64;-6.778;39.252;2019-08-07T16:02:31.100133+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:02:31.100133+00:00;temperature;28.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:05:04.953939+00:00;P2;8.23
64;SDS011;64;-6.778;39.252;2019-08-07T16:05:04.953939+00:00;P1;30.63
63;DHT22;64;-6.778;39.252;2019-08-07T16:05:07.972669+00:00;humidity;82.10
63;DHT22;64;-6.778;39.252;2019-08-07T16:05:07.972669+00:00;temperature;28.60
64;SDS011;64;-6.778;39.252;2019-08-07T16:07:42.094534+00:00;P2;7.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:07:42.094534+00:00;P1;26.97
63;DHT22;64;-6.778;39.252;2019-08-07T16:07:44.638671+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:07:44.638671+00:00;temperature;28.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:10:13.819530+00:00;P2;6.67
64;SDS011;64;-6.778;39.252;2019-08-07T16:10:13.819530+00:00;P1;27.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:10:17.329661+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:10:17.329661+00:00;temperature;28.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:12:50.977831+00:00;P2;6.83
64;SDS011;64;-6.778;39.252;2019-08-07T16:12:50.977831+00:00;P1;25.70
63;DHT22;64;-6.778;39.252;2019-08-07T16:12:53.920590+00:00;humidity;81.60
63;DHT22;64;-6.778;39.252;2019-08-07T16:12:53.920590+00:00;temperature;28.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:15:22.704998+00:00;P2;6.93
64;SDS011;64;-6.778;39.252;2019-08-07T16:15:22.704998+00:00;P1;22.90
63;DHT22;64;-6.778;39.252;2019-08-07T16:15:26.100020+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:15:26.100020+00:00;temperature;28.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:18:00.719627+00:00;P2;8.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:18:00.719627+00:00;P1;21.40
63;DHT22;64;-6.778;39.252;2019-08-07T16:18:08.113888+00:00;humidity;81.40
63;DHT22;64;-6.778;39.252;2019-08-07T16:18:08.113888+00:00;temperature;27.90
64;SDS011;64;-6.778;39.252;2019-08-07T16:20:36.855499+00:00;P2;6.10
64;SDS011;64;-6.778;39.252;2019-08-07T16:20:36.855499+00:00;P1;24.60
63;DHT22;64;-6.778;39.252;2019-08-07T16:20:38.599493+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:20:38.599493+00:00;temperature;27.90
64;SDS011;64;-6.778;39.252;2019-08-07T16:23:17.254783+00:00;P2;7.00
64;SDS011;64;-6.778;39.252;2019-08-07T16:23:17.254783+00:00;P1;25.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:23:20.857607+00:00;humidity;81.50
63;DHT22;64;-6.778;39.252;2019-08-07T16:23:20.857607+00:00;temperature;27.90
