sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
31;SDS011;23;-6.913;39.290;2018-07-01T01:57:12.751502+00:00;P2;7.10
31;SDS011;23;-6.913;39.290;2018-07-01T01:57:12.751502+00:00;P1;20.43
32;DHT22;23;-6.913;39.290;2018-07-01T01:57:14.132276+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:57:14.132276+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T01:59:50.160749+00:00;P2;5.43
31;SDS011;23;-6.913;39.290;2018-07-01T01:59:50.160749+00:00;P1;13.33
32;DHT22;23;-6.913;39.290;2018-07-01T01:59:51.762829+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T01:59:51.762829+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:02:27.667688+00:00;P2;6.13
31;SDS011;23;-6.913;39.290;2018-07-01T02:02:27.667688+00:00;P1;12.60
32;DHT22;23;-6.913;39.290;2018-07-01T02:02:29.125653+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T02:02:29.125653+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:05:05.249565+00:00;P2;5.90
31;SDS011;23;-6.913;39.290;2018-07-01T02:05:05.249565+00:00;P1;15.73
32;DHT22;23;-6.913;39.290;2018-07-01T02:05:06.844791+00:00;humidity;81.00
32;DHT22;23;-6.913;39.290;2018-07-01T02:05:06.844791+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:07:43.060775+00:00;P2;5.00
31;SDS011;23;-6.913;39.290;2018-07-01T02:07:43.060775+00:00;P1;9.00
32;DHT22;23;-6.913;39.290;2018-07-01T02:07:44.507251+00:00;humidity;81.40
32;DHT22;23;-6.913;39.290;2018-07-01T02:07:44.507251+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:10:20.423255+00:00;P2;4.80
31;SDS011;23;-6.913;39.290;2018-07-01T02:10:20.423255+00:00;P1;11.60
32;DHT22;23;-6.913;39.290;2018-07-01T02:10:21.931472+00:00;humidity;81.20
32;DHT22;23;-6.913;39.290;2018-07-01T02:10:21.931472+00:00;temperature;26.60
31;SDS011;23;-6.913;39.290;2018-07-01T02:12:58.513838+00:00;P2;5.67
31;SDS011;23;-6.913;39.290;2018-07-01T02:12:58.513838+00:00;P1;11.23
32;DHT22;23;-6.913;39.290;2018-07-01T02:12:59.952014+00:00;humidity;81.30
