sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
34;DHT22;11;-6.818;39.285;2018-04-01T00:48:55.836763+00:00;humidity;72.90
34;DHT22;11;-6.818;39.285;2018-04-01T00:48:55.836763+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:51:07.235318+00:00;P2;30.83
23;SDS011;11;-6.818;39.285;2018-04-01T00:51:07.235318+00:00;P1;67.17
33;SDS011;11;-6.818;39.285;2018-04-01T00:51:22.767454+00:00;P2;15.17
33;SDS011;11;-6.818;39.285;2018-04-01T00:51:22.767454+00:00;P1;27.27
34;DHT22;11;-6.818;39.285;2018-04-01T00:51:23.672198+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T00:51:23.672198+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:53:36.600488+00:00;P2;26.23
23;SDS011;11;-6.818;39.285;2018-04-01T00:53:36.600488+00:00;P1;62.37
33;SDS011;11;-6.818;39.285;2018-04-01T00:53:51.871423+00:00;P2;15.37
33;SDS011;11;-6.818;39.285;2018-04-01T00:53:51.871423+00:00;P1;24.60
34;DHT22;11;-6.818;39.285;2018-04-01T00:53:53.300768+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T00:53:53.300768+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:56:06.808248+00:00;P2;23.53
23;SDS011;11;-6.818;39.285;2018-04-01T00:56:06.808248+00:00;P1;47.00
33;SDS011;11;-6.818;39.285;2018-04-01T00:56:19.773489+00:00;P2;15.70
33;SDS011;11;-6.818;39.285;2018-04-01T00:56:19.773489+00:00;P1;27.93
34;DHT22;11;-6.818;39.285;2018-04-01T00:56:21.778509+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T00:56:21.778509+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T00:58:36.760818+00:00;P2;28.17
23;SDS011;11;-6.818;39.285;2018-04-01T00:58:36.760818+00:00;P1;53.67
33;SDS011;11;-6.818;39.285;2018-04-01T00:58:48.911963+00:00;P2;16.23
33;SDS011;11;-6.818;39.285;2018-04-01T00:58:48.911963+00:00;P1;30.20
34;DHT22;11;-6.818;39.285;2018-04-01T00:58:51.330836+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T00:58:51.330836+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:01:05.871364+00:00;P2;43.40
23;SDS011;11;-6.818;39.285;2018-04-01T01:01:05.871364+00:00;P1;77.97
33;SDS011;11;-6.818;39.285;2018-04-01T01:01:17.664027+00:00;P2;17.03
33;SDS011;11;-6.818;39.285;2018-04-01T01:01:17.664027+00:00;P1;28.90
34;DHT22;11;-6.818;39.285;2018-04-01T01:01:18.932317+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T01:01:18.932317+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:03:34.454616+00:00;P2;99.23
23;SDS011;11;-6.818;39.285;2018-04-01T01:03:34.454616+00:00;P1;170.67
33;SDS011;11;-6.818;39.285;2018-04-01T01:03:47.660155+00:00;P2;16.10
33;SDS011;11;-6.818;39.285;2018-04-01T01:03:47.660155+00:00;P1;21.43
34;DHT22;11;-6.818;39.285;2018-04-01T01:03:47.902744+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T01:03:47.902744+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:06:03.720072+00:00;P2;149.23
23;SDS011;11;-6.818;39.285;2018-04-01T01:06:03.720072+00:00;P1;233.80
33;SDS011;11;-6.818;39.285;2018-04-01T01:06:16.246446+00:00;P2;16.27
33;SDS011;11;-6.818;39.285;2018-04-01T01:06:16.246446+00:00;P1;24.30
34;DHT22;11;-6.818;39.285;2018-04-01T01:06:17.192326+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:06:17.192326+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:08:33.282978+00:00;P2;239.60
23;SDS011;11;-6.818;39.285;2018-04-01T01:08:33.282978+00:00;P1;364.07
33;SDS011;11;-6.818;39.285;2018-04-01T01:08:44.843003+00:00;P2;20.57
33;SDS011;11;-6.818;39.285;2018-04-01T01:08:44.843003+00:00;P1;40.50
34;DHT22;11;-6.818;39.285;2018-04-01T01:08:48.082228+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T01:08:48.082228+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:11:02.896496+00:00;P2;222.73
23;SDS011;11;-6.818;39.285;2018-04-01T01:11:02.896496+00:00;P1;377.13
33;SDS011;11;-6.818;39.285;2018-04-01T01:11:13.816790+00:00;P2;27.00
33;SDS011;11;-6.818;39.285;2018-04-01T01:11:13.816790+00:00;P1;39.47
34;DHT22;11;-6.818;39.285;2018-04-01T01:11:16.316100+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:11:16.316100+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:13:32.086922+00:00;P2;198.33
23;SDS011;11;-6.818;39.285;2018-04-01T01:13:32.086922+00:00;P1;343.07
33;SDS011;11;-6.818;39.285;2018-04-01T01:13:43.583625+00:00;P2;37.17
33;SDS011;11;-6.818;39.285;2018-04-01T01:13:43.583625+00:00;P1;59.03
34;DHT22;11;-6.818;39.285;2018-04-01T01:13:44.484961+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:13:44.484961+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:16:01.497381+00:00;P2;172.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:16:01.497381+00:00;P1;288.53
33;SDS011;11;-6.818;39.285;2018-04-01T01:16:12.444081+00:00;P2;37.60
33;SDS011;11;-6.818;39.285;2018-04-01T01:16:12.444081+00:00;P1;49.57
34;DHT22;11;-6.818;39.285;2018-04-01T01:16:13.548427+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T01:16:13.548427+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:18:31.057014+00:00;P2;159.93
23;SDS011;11;-6.818;39.285;2018-04-01T01:18:31.057014+00:00;P1;279.40
33;SDS011;11;-6.818;39.285;2018-04-01T01:18:43.199223+00:00;P2;37.37
33;SDS011;11;-6.818;39.285;2018-04-01T01:18:43.199223+00:00;P1;52.83
34;DHT22;11;-6.818;39.285;2018-04-01T01:18:43.692266+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:18:43.692266+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:21:01.148338+00:00;P2;201.13
23;SDS011;11;-6.818;39.285;2018-04-01T01:21:01.148338+00:00;P1;317.73
34;DHT22;11;-6.818;39.285;2018-04-01T01:21:11.597445+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:21:11.597445+00:00;temperature;30.20
33;SDS011;11;-6.818;39.285;2018-04-01T01:21:11.759488+00:00;P2;38.40
33;SDS011;11;-6.818;39.285;2018-04-01T01:21:11.759488+00:00;P1;61.17
23;SDS011;11;-6.818;39.285;2018-04-01T01:23:29.675175+00:00;P2;177.40
23;SDS011;11;-6.818;39.285;2018-04-01T01:23:29.675175+00:00;P1;328.77
33;SDS011;11;-6.818;39.285;2018-04-01T01:23:39.207398+00:00;P2;45.03
33;SDS011;11;-6.818;39.285;2018-04-01T01:23:39.207398+00:00;P1;74.73
34;DHT22;11;-6.818;39.285;2018-04-01T01:23:43.354096+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:23:43.354096+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:25:59.101646+00:00;P2;154.00
23;SDS011;11;-6.818;39.285;2018-04-01T01:25:59.101646+00:00;P1;282.40
33;SDS011;11;-6.818;39.285;2018-04-01T01:26:09.316386+00:00;P2;48.03
33;SDS011;11;-6.818;39.285;2018-04-01T01:26:09.316386+00:00;P1;71.03
34;DHT22;11;-6.818;39.285;2018-04-01T01:26:11.156705+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:26:11.156705+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:28:28.504565+00:00;P2;142.23
23;SDS011;11;-6.818;39.285;2018-04-01T01:28:28.504565+00:00;P1;249.23
33;SDS011;11;-6.818;39.285;2018-04-01T01:28:37.543351+00:00;P2;48.67
33;SDS011;11;-6.818;39.285;2018-04-01T01:28:37.543351+00:00;P1;80.17
34;DHT22;11;-6.818;39.285;2018-04-01T01:28:38.941884+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:28:38.941884+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:30:59.261887+00:00;P2;154.77
23;SDS011;11;-6.818;39.285;2018-04-01T01:30:59.261887+00:00;P1;270.50
33;SDS011;11;-6.818;39.285;2018-04-01T01:31:06.392385+00:00;P2;50.50
33;SDS011;11;-6.818;39.285;2018-04-01T01:31:06.392385+00:00;P1;72.83
34;DHT22;11;-6.818;39.285;2018-04-01T01:31:07.375782+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:31:07.375782+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:33:27.540543+00:00;P2;149.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:33:27.540543+00:00;P1;257.60
33;SDS011;11;-6.818;39.285;2018-04-01T01:33:35.122120+00:00;P2;52.37
33;SDS011;11;-6.818;39.285;2018-04-01T01:33:35.122120+00:00;P1;70.60
34;DHT22;11;-6.818;39.285;2018-04-01T01:33:36.477736+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:33:36.477736+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:35:57.575937+00:00;P2;117.73
23;SDS011;11;-6.818;39.285;2018-04-01T01:35:57.575937+00:00;P1;201.00
33;SDS011;11;-6.818;39.285;2018-04-01T01:36:03.712997+00:00;P2;55.40
33;SDS011;11;-6.818;39.285;2018-04-01T01:36:03.712997+00:00;P1;76.73
34;DHT22;11;-6.818;39.285;2018-04-01T01:36:06.170584+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:36:06.170584+00:00;temperature;30.20
23;SDS011;11;-6.818;39.285;2018-04-01T01:38:26.252670+00:00;P2;135.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:38:26.252670+00:00;P1;230.85
33;SDS011;11;-6.818;39.285;2018-04-01T01:38:32.614826+00:00;P2;58.10
33;SDS011;11;-6.818;39.285;2018-04-01T01:38:32.614826+00:00;P1;98.43
34;DHT22;11;-6.818;39.285;2018-04-01T01:38:33.829294+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:38:33.829294+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:40:57.891923+00:00;P2;126.80
23;SDS011;11;-6.818;39.285;2018-04-01T01:40:57.891923+00:00;P1;215.27
33;SDS011;11;-6.818;39.285;2018-04-01T01:41:02.441967+00:00;P2;58.37
33;SDS011;11;-6.818;39.285;2018-04-01T01:41:02.441967+00:00;P1;95.77
34;DHT22;11;-6.818;39.285;2018-04-01T01:41:02.887058+00:00;humidity;73.00
34;DHT22;11;-6.818;39.285;2018-04-01T01:41:02.887058+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:43:24.635494+00:00;P2;93.33
23;SDS011;11;-6.818;39.285;2018-04-01T01:43:24.635494+00:00;P1;178.27
33;SDS011;11;-6.818;39.285;2018-04-01T01:43:31.204208+00:00;P2;60.40
33;SDS011;11;-6.818;39.285;2018-04-01T01:43:31.204208+00:00;P1;87.37
34;DHT22;11;-6.818;39.285;2018-04-01T01:43:31.737253+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:43:31.737253+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:45:54.060312+00:00;P2;66.37
23;SDS011;11;-6.818;39.285;2018-04-01T01:45:54.060312+00:00;P1;139.33
33;SDS011;11;-6.818;39.285;2018-04-01T01:45:59.481447+00:00;P2;58.67
33;SDS011;11;-6.818;39.285;2018-04-01T01:45:59.481447+00:00;P1;101.20
34;DHT22;11;-6.818;39.285;2018-04-01T01:46:02.425509+00:00;humidity;73.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:46:02.425509+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:48:23.364353+00:00;P2;57.00
23;SDS011;11;-6.818;39.285;2018-04-01T01:48:23.364353+00:00;P1;100.93
33;SDS011;11;-6.818;39.285;2018-04-01T01:48:28.744993+00:00;P2;61.50
33;SDS011;11;-6.818;39.285;2018-04-01T01:48:28.744993+00:00;P1;106.07
34;DHT22;11;-6.818;39.285;2018-04-01T01:48:31.167532+00:00;humidity;73.20
34;DHT22;11;-6.818;39.285;2018-04-01T01:48:31.167532+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:50:53.238012+00:00;P2;57.43
23;SDS011;11;-6.818;39.285;2018-04-01T01:50:53.238012+00:00;P1;116.57
33;SDS011;11;-6.818;39.285;2018-04-01T01:50:58.451703+00:00;P2;60.77
33;SDS011;11;-6.818;39.285;2018-04-01T01:50:58.451703+00:00;P1;89.10
34;DHT22;11;-6.818;39.285;2018-04-01T01:50:59.229334+00:00;humidity;73.20
34;DHT22;11;-6.818;39.285;2018-04-01T01:50:59.229334+00:00;temperature;30.10
23;SDS011;11;-6.818;39.285;2018-04-01T01:53:21.722443+00:00;P2;60.50
23;SDS011;11;-6.818;39.285;2018-04-01T01:53:21.722443+00:00;P1;148.07
33;SDS011;11;-6.818;39.285;2018-04-01T01:53:26.692671+00:00;P2;59.67
33;SDS011;11;-6.818;39.285;2018-04-01T01:53:26.692671+00:00;P1;94.10
